company,item,calories,calories_from_fat,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,carbs_g,fiber_g,sugars_g,protein_g,weight_watchers_pnts,serving_size_g,all_nutrients_zero,macro_calories,macro_calorie_gap,pct_protein_cal,pct_carb_cal,pct_fat_cal,protein_g_per_100kcal,carbs_g_per_100kcal,total_fat_g_per_100kcal,fiber_g_per_100kcal,sodium_mg_per_100kcal,healthy_rule_v1,category
KFC,KENTUCKY GRILLED CHICKEN Drumstick,80.0,80.0,4.0,1.0,0.0,55.0,220.0,0.0,0.0,0.0,11.0,70.0,,0,80.0,0.0,55.0,0.0,45.0,13.75,0.0,5.0,0.0,275.0,1,chicken
KFC,KENTUCKY GRILLED CHICKEN Thigh,150.0,80.0,9.0,3.0,0.0,90.0,420.0,0.0,0.0,0.0,17.0,136.0,,0,149.0,1.0,45.64,0.0,54.36,11.333,0.0,6.0,0.0,280.0,1,chicken
KFC,KENTUCKY GRILLED CHICKEN Whole Wing,70.0,80.0,3.0,1.0,0.0,45.0,180.0,0.0,0.0,0.0,9.0,62.0,,0,63.0,7.0,57.14,0.0,42.86,12.857,0.0,4.286,0.0,257.143,1,chicken
KFC,SPICY CRISPY CHICKEN Breast,350.0,80.0,20.0,3.5,0.0,100.0,1100.0,11.0,1.0,0.0,30.0,323.5,,0,344.0,6.0,34.88,12.79,52.33,8.571,3.143,5.714,0.286,314.286,0,chicken
KFC,SPICY CRISPY CHICKEN Drumstick,130.0,80.0,8.0,1.5,0.0,40.0,420.0,5.0,1.0,0.0,9.0,122.5,,0,128.0,2.0,28.12,15.62,56.25,6.923,3.846,6.154,0.769,323.077,1,chicken
KFC,SPICY CRISPY CHICKEN Thigh,270.0,80.0,20.0,3.5,0.0,65.0,720.0,10.0,1.0,0.0,13.0,260.5,,0,272.0,-2.0,19.12,14.71,66.18,4.815,3.704,7.407,0.37,266.667,0,chicken
KFC,SPICY CRISPY CHICKEN Whole Wing,120.0,80.0,8.0,1.5,0.0,35.0,350.0,5.0,0.0,0.0,7.0,114.5,,0,120.0,0.0,23.33,16.67,60.0,5.833,4.167,6.667,0.0,291.667,1,chicken
KFC,EXTRA CRISPY  Tender (each),260.0,80.0,14.0,2.0,0.0,50.0,610.0,15.0,0.0,0.0,19.0,243.0,,0,262.0,-2.0,29.01,22.9,48.09,7.308,5.769,5.385,0.0,234.615,0,other
KFC,EXTRA CRISPY  Tender (each),220.0,80.0,16.0,2.5,0.0,25.0,460.0,9.0,0.0,0.0,10.0,212.5,,0,220.0,0.0,18.18,16.36,65.45,4.545,4.091,7.273,0.0,209.091,1,other
KFC,KENTUCKY FRIED WINGS Buffalo,100.0,80.0,7.0,1.5,0.0,20.0,310.0,3.0,0.0,0.0,5.0,96.5,,0,95.0,5.0,21.05,12.63,66.32,5.0,3.0,7.0,0.0,310.0,1,other
KFC,KENTUCKY FRIED WINGS Honey BBQ,100.0,80.0,6.0,1.0,0.0,20.0,210.0,8.0,0.0,4.0,5.0,100.0,,0,106.0,-6.0,18.87,30.19,50.94,5.0,8.0,6.0,0.0,210.0,1,other
KFC,KENTUCKY FRIED WINGS Nashville Hot,130.0,80.0,11.0,2.0,0.0,20.0,230.0,4.0,0.0,0.0,5.0,127.0,,0,135.0,-5.0,14.81,11.85,73.33,3.846,3.077,8.462,0.0,176.923,1,other
KFC,KENTUCKY FRIED WINGS Unsauced,80.0,80.0,6.0,1.0,0.0,20.0,150.0,3.0,0.0,0.0,5.0,76.0,,0,86.0,-6.0,23.26,13.95,62.79,6.25,3.75,7.5,0.0,187.5,1,other
KFC,POPCORN NUGGETS Kids,290.0,80.0,19.0,2.5,0.0,30.0,870.0,19.0,1.0,0.0,13.0,279.5,,0,299.0,-9.0,17.39,25.42,57.19,4.483,6.552,6.552,0.345,300.0,0,chicken
KFC,POPCORN NUGGETS Large,620.0,80.0,39.0,5.0,0.0,65.0,1820.0,39.0,2.0,0.0,27.0,598.0,,0,615.0,5.0,17.56,25.37,57.07,4.355,6.29,6.29,0.323,293.548,0,chicken
KFC,BBQ Baked Beans,190.0,80.0,1.0,0.0,0.0,0.0,650.0,34.0,7.0,15.0,11.0,194.0,,0,189.0,1.0,23.28,71.96,4.76,5.789,17.895,0.526,3.684,342.105,0,other
KFC,Biscuit,180.0,80.0,8.0,4.5,0.0,0.0,520.0,22.0,1.0,1.0,4.0,181.5,,0,176.0,4.0,9.09,50.0,40.91,2.222,12.222,4.444,0.556,288.889,1,other
KFC,Coleslaw,170.0,80.0,12.0,2.0,0.0,20.0,180.0,14.0,4.0,10.0,1.0,181.0,,0,168.0,2.0,2.38,33.33,64.29,0.588,8.235,7.059,2.353,105.882,1,other
KFC,Corn on the Cob,70.0,80.0,0.5,0.0,0.0,0.0,0.0,17.0,2.0,3.0,2.0,71.0,,0,80.5,-10.5,9.94,84.47,5.59,2.857,24.286,0.714,2.857,0.0,1,other
KFC,Green Beans,25.0,80.0,0.0,0.0,0.0,0.0,300.0,5.0,3.0,1.0,1.0,25.0,,0,24.0,1.0,16.67,83.33,0.0,4.0,20.0,0.0,12.0,1200.0,1,other
KFC,KFC® Cornbread Muffin,210.0,80.0,9.0,1.5,0.0,35.0,240.0,28.0,0.0,11.0,3.0,219.5,,0,205.0,5.0,5.85,54.63,39.51,1.429,13.333,4.286,0.0,114.286,1,other
KFC,Macaroni & Cheese,140.0,80.0,6.0,1.5,0.0,20.0,590.0,17.0,1.0,2.0,5.0,138.5,,0,142.0,-2.0,14.08,47.89,38.03,3.571,12.143,4.286,0.714,421.429,1,other
KFC,Macaroni Salad,140.0,80.0,8.0,1.0,0.0,15.0,290.0,14.0,0.0,9.0,1.0,149.0,,0,132.0,8.0,3.03,42.42,54.55,0.714,10.0,5.714,0.0,207.143,1,salad
KFC,Mashed Potatoes,110.0,80.0,3.5,0.5,0.0,0.0,330.0,17.0,1.0,0.0,2.0,108.5,,0,107.5,2.5,7.44,63.26,29.3,1.818,15.455,3.182,0.909,300.0,1,other
KFC,Mashed Potatoes With Gravy,130.0,80.0,4.5,1.0,0.0,0.0,520.0,20.0,1.0,0.0,3.0,128.0,,0,132.5,-2.5,9.06,60.38,30.57,2.308,15.385,3.462,0.769,400.0,1,other
KFC,Potato Salad,340.0,80.0,28.0,4.5,0.0,25.0,290.0,19.0,2.0,3.0,2.0,345.5,,0,336.0,4.0,2.38,22.62,75.0,0.588,5.588,8.235,0.588,85.294,1,salad
KFC,Secret Recipe Fries,320.0,80.0,15.0,2.0,0.0,0.0,1100.0,41.0,3.0,0.0,5.0,317.0,,0,319.0,1.0,6.27,51.41,42.32,1.562,12.812,4.688,0.938,343.75,0,sides
KFC,Sweet Kernel Corn,70.0,80.0,0.5,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,70.0,,0,76.5,-6.5,10.46,83.66,5.88,2.857,22.857,0.714,2.857,0.0,1,other
KFC,BBQ Baked Beans (Family),830.0,80.0,5.0,1.0,0.0,0.0,2810.0,148.0,31.0,63.0,47.0,847.0,,0,825.0,5.0,22.79,71.76,5.45,5.663,17.831,0.602,3.735,338.554,0,other
KFC,Coleslaw (Family),640.0,80.0,46.0,7.0,0.0,15.0,670.0,54.0,14.0,37.0,4.0,680.0,,0,646.0,-6.0,2.48,33.44,64.09,0.625,8.438,7.187,2.188,104.688,0,other
KFC,Corn on the Cob (Family),280.0,80.0,2.0,0.0,0.0,0.0,15.0,67.0,8.0,11.0,9.0,282.0,,0,322.0,-42.0,11.18,83.23,5.59,3.214,23.929,0.714,2.857,5.357,1,other
KFC,Green Beans (Family),80.0,80.0,0.0,0.0,0.0,0.0,930.0,15.0,9.0,3.0,4.0,79.0,,0,76.0,4.0,21.05,78.95,0.0,5.0,18.75,0.0,11.25,1162.5,0,other
KFC,Macaroni & Cheese (Family),540.0,80.0,23.0,6.0,0.0,10.0,2220.0,66.0,5.0,8.0,18.0,536.0,,0,543.0,-3.0,13.26,48.62,38.12,3.333,12.222,4.259,0.926,411.111,0,other
KFC,Macaroni Salad (Family),480.0,80.0,28.0,3.5,0.0,55.0,990.0,50.0,0.0,30.0,3.0,510.5,,0,464.0,16.0,2.59,43.1,54.31,0.625,10.417,5.833,0.0,206.25,0,salad
KFC,Mashed Potatoes (Family),460.0,80.0,15.0,3.0,0.0,0.0,1410.0,72.0,6.0,0.0,9.0,454.0,,0,459.0,1.0,7.84,62.75,29.41,1.957,15.652,3.261,1.304,306.522,0,other
KFC,Mashed Potatoes With Gravy (Family),590.0,80.0,21.0,5.0,0.0,0.0,2590.0,88.0,6.0,1.0,12.0,584.0,,0,589.0,1.0,8.15,59.76,32.09,2.034,14.915,3.559,1.017,438.983,0,other
KFC,Potato Salad (Family),1200.0,80.0,98.0,16.0,0.0,80.0,1010.0,65.0,8.0,12.0,8.0,1220.0,,0,1174.0,26.0,2.73,22.15,75.13,0.667,5.417,8.167,0.667,84.167,0,salad
KFC,Secret Recipe Fries (Family),840.0,80.0,40.0,5.0,0.0,0.0,2890.0,108.0,9.0,0.0,13.0,832.0,,0,844.0,-4.0,6.16,51.18,42.65,1.548,12.857,4.762,1.071,344.048,0,sides
KFC,Sweet Kernel Corn (Family),280.0,80.0,2.5,0.0,0.0,0.0,10.0,67.0,7.0,8.0,10.0,278.0,,0,330.5,-50.5,12.1,81.09,6.81,3.571,23.929,0.893,2.5,3.571,1,other
KFC,Chicken Littles,300.0,80.0,15.0,2.5,0.0,30.0,620.0,27.0,1.0,3.0,14.0,291.5,,0,299.0,1.0,18.73,36.12,45.15,4.667,9.0,5.0,0.333,206.667,0,chicken
KFC,Chicken Littles – Buffalo,310.0,80.0,17.0,2.5,0.0,30.0,790.0,27.0,1.0,3.0,14.0,301.5,,0,317.0,-7.0,17.67,34.07,48.26,4.516,8.71,5.484,0.323,254.839,0,chicken
KFC,Chicken Littles – Honey BBQ,320.0,80.0,15.0,2.5,0.0,30.0,680.0,31.0,1.0,7.0,14.0,315.5,,0,315.0,5.0,17.78,39.37,42.86,4.375,9.688,4.688,0.312,212.5,0,chicken
KFC,Chicken Littles – Nashville Hot,340.0,80.0,19.0,3.0,0.0,30.0,680.0,27.0,1.0,3.0,14.0,332.0,,0,335.0,5.0,16.72,32.24,51.04,4.118,7.941,5.588,0.294,200.0,0,chicken
KFC,Classic Chicken Sandwich,650.0,80.0,35.0,4.5,0.0,90.0,1260.0,49.0,1.0,6.0,34.0,626.5,,0,647.0,3.0,21.02,30.29,48.69,5.231,7.538,5.385,0.154,193.846,0,sandwich
KFC,Crispy Colonel’s Sandwich,470.0,80.0,24.0,3.5,0.0,60.0,1170.0,39.0,0.0,4.0,24.0,453.5,,0,468.0,2.0,20.51,33.33,46.15,5.106,8.298,5.106,0.0,248.936,0,sandwich
KFC,Crispy Colonel’s Sandwich – Buffalo,500.0,80.0,27.0,4.0,0.0,60.0,1500.0,39.0,0.0,4.0,24.0,484.0,,0,495.0,5.0,19.39,31.52,49.09,4.8,7.8,5.4,0.0,300.0,0,sandwich
KFC,Crispy Colonel’s Sandwich – Honey BBQ,510.0,80.0,25.0,3.5,0.0,60.0,1290.0,48.0,0.0,12.0,24.0,501.5,,0,513.0,-3.0,18.71,37.43,43.86,4.706,9.412,4.902,0.0,252.941,0,sandwich
KFC,Crispy Colonel’s Sandwich – Nashville Hot,540.0,80.0,32.0,4.5,0.0,60.0,1290.0,40.0,0.0,5.0,24.0,525.5,,0,544.0,-4.0,17.65,29.41,52.94,4.444,7.407,5.926,0.0,238.889,0,sandwich
KFC,Crispy Twister®,630.0,80.0,34.0,7.0,0.0,70.0,1260.0,53.0,4.0,3.0,28.0,612.0,,0,630.0,0.0,17.78,33.65,48.57,4.444,8.413,5.397,0.635,200.0,0,other
KFC,Honey BBQ Sandwich,350.0,80.0,3.5,0.5,0.0,55.0,1350.0,55.0,2.0,22.0,24.0,348.5,,0,347.5,2.5,27.63,63.31,9.06,6.857,15.714,1.0,0.571,385.714,0,sandwich
KFC,Spicy Chicken Sandwich,620.0,80.0,33.0,4.0,0.0,85.0,2140.0,49.0,1.0,6.0,34.0,596.0,,0,629.0,-9.0,21.62,31.16,47.22,5.484,7.903,5.323,0.161,345.161,0,sandwich
KFC,Chicken Pot Pie,720.0,80.0,41.0,25.0,0.0,80.0,1750.0,60.0,7.0,5.0,26.0,724.0,,0,713.0,7.0,14.59,33.66,51.75,3.611,8.333,5.694,0.972,243.056,0,chicken
KFC,KFC® Famous Bowl,740.0,80.0,35.0,6.0,0.0,45.0,2350.0,81.0,6.0,2.0,26.0,722.0,,0,743.0,-3.0,14.0,43.61,42.4,3.514,10.946,4.73,0.811,317.568,0,other
KFC,KFC® Famous Bowl – Snack Size,270.0,80.0,14.0,3.5,0.0,20.0,850.0,27.0,2.0,1.0,11.0,263.5,,0,278.0,-8.0,15.83,38.85,45.32,4.074,10.0,5.185,0.741,314.815,0,other
KFC,Caesar Side Salad,40.0,80.0,2.0,1.0,0.0,5.0,90.0,2.0,1.0,1.0,3.0,39.0,,0,38.0,2.0,31.58,21.05,47.37,7.5,5.0,5.0,2.5,225.0,1,salad
KFC,House Side Salad,15.0,80.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,2.0,1.0,16.0,,0,16.0,-1.0,25.0,75.0,0.0,6.667,20.0,0.0,13.333,66.667,1,salad
KFC,Heinz Buttermilk Dressing,160.0,80.0,17.0,2.0,0.0,10.0,220.0,1.0,0.0,1.0,0.0,163.0,,0,157.0,3.0,0.0,2.55,97.45,0.0,0.625,10.625,0.0,137.5,1,other
KFC,Hidden Valley The Original Ranch Fat Free Dressing,35.0,80.0,0.0,0.0,0.0,0.0,410.0,8.0,0.0,2.0,1.0,36.0,,0,36.0,-1.0,11.11,88.89,0.0,2.857,22.857,0.0,0.0,1171.429,1,other
KFC,KFC® Creamy Parmesan Caesar Dressing,260.0,80.0,26.0,5.0,0.0,15.0,540.0,4.0,0.0,2.0,2.0,265.0,,0,258.0,2.0,3.1,6.2,90.7,0.769,1.538,10.0,0.0,207.692,1,other
KFC,Marzetti Light Italian Dressing,15.0,80.0,0.5,0.0,0.0,0.0,510.0,2.0,0.0,1.0,0.0,16.0,,0,12.5,2.5,0.0,64.0,36.0,0.0,13.333,3.333,0.0,3400.0,1,other
KFC,Parmesan Garlic Croutons,60.0,80.0,3.0,0.0,0.0,0.0,135.0,8.0,0.0,0.0,2.0,58.0,,0,67.0,-7.0,11.94,47.76,40.3,3.333,13.333,5.0,0.0,225.0,1,other
KFC,Apple Turnover,230.0,80.0,10.0,2.5,0.0,0.0,140.0,32.0,0.0,12.0,2.0,242.5,,0,226.0,4.0,3.54,56.64,39.82,0.87,13.913,4.348,0.0,60.87,1,other
KFC,Café Valley Chocolate Chip Cake (1 Slice),300.0,80.0,15.0,3.0,0.0,50.0,260.0,39.0,1.0,27.0,4.0,326.0,,0,307.0,-7.0,5.21,50.81,43.97,1.333,13.0,5.0,0.333,86.667,1,beverage
KFC,Café Valley Lemon Cake (1 Slice),220.0,80.0,10.0,2.0,0.0,30.0,170.0,30.0,0.0,20.0,2.0,240.0,,0,218.0,2.0,3.67,55.05,41.28,0.909,13.636,4.545,0.0,77.273,1,other
KFC,Café Valley Mini Chocolate Chip Cake,300.0,80.0,12.0,2.5,0.0,40.0,190.0,49.0,1.0,35.0,3.0,334.5,,0,316.0,-16.0,3.8,62.03,34.18,1.0,16.333,4.0,0.333,63.333,1,beverage
KFC,Café Valley Mini Lemon Cake,300.0,80.0,13.0,2.5,0.0,50.0,230.0,43.0,0.0,31.0,3.0,330.5,,0,301.0,-1.0,3.99,57.14,38.87,1.0,14.333,4.333,0.0,76.667,1,other
KFC,Chocolate Chip Cookie,120.0,80.0,6.0,3.0,0.0,20.0,70.0,18.0,1.0,12.0,1.0,134.0,,0,130.0,-10.0,3.08,55.38,41.54,0.833,15.0,5.0,0.833,58.333,1,beverage
KFC,Oreo Cookies and Crème Pie,270.0,80.0,13.0,8.0,0.0,20.0,210.0,35.0,1.0,24.0,3.0,299.0,,0,269.0,1.0,4.46,52.04,43.49,1.111,12.963,4.815,0.37,77.778,0,other
KFC,Reese’s Peanut Butter Pie,300.0,80.0,17.0,9.0,0.0,20.0,270.0,33.0,1.0,22.0,5.0,326.0,,0,305.0,-5.0,6.56,43.28,50.16,1.667,11.0,5.667,0.333,90.0,0,other
KFC,BBQ – Dipping Sauce Cup,45.0,80.0,0.0,0.0,0.0,0.0,150.0,11.0,0.0,11.0,0.0,56.0,,0,44.0,1.0,0.0,100.0,0.0,0.0,24.444,0.0,0.0,333.333,1,other
KFC,Colonel’s Buttery Spread,35.0,80.0,4.0,1.5,0.0,0.0,35.0,0.0,0.0,0.0,0.0,36.5,,0,36.0,-1.0,0.0,0.0,100.0,0.0,0.0,11.429,0.0,100.0,1,other
KFC,Grape Jelly Packet,35.0,80.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,7.0,0.0,42.0,,0,36.0,-1.0,0.0,100.0,0.0,0.0,25.714,0.0,0.0,28.571,1,other
KFC,Honey Mustard – Dipping Sauce Cup,110.0,80.0,9.0,1.5,0.0,20.0,120.0,6.0,0.0,6.0,0.0,117.5,,0,105.0,5.0,0.0,22.86,77.14,0.0,5.455,8.182,0.0,109.091,1,other
KFC,Honey Sauce Packet,30.0,80.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,35.0,,0,32.0,-2.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,0.0,1,other
KFC,Ketchup,30.0,80.0,0.0,0.0,0.0,0.0,250.0,8.0,0.0,6.0,0.0,36.0,,0,32.0,-2.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,833.333,1,other
KFC,KFC Sauce – Dipping Sauce Cup,90.0,80.0,8.0,1.5,0.0,10.0,170.0,5.0,0.0,5.0,0.0,96.5,,0,92.0,-2.0,0.0,21.74,78.26,0.0,5.556,8.889,0.0,188.889,1,other
KFC,Lemon Juice Packet,5.0,80.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,5.0,,0,4.0,1.0,0.0,100.0,0.0,0.0,20.0,0.0,0.0,400.0,1,other
KFC,Ranch – Dipping Sauce Cup,130.0,80.0,14.0,2.5,0.0,10.0,240.0,2.0,0.0,1.0,0.0,133.5,,0,134.0,-4.0,0.0,5.97,94.03,0.0,1.538,10.769,0.0,184.615,1,other
KFC,Strawberry Jam Packet,35.0,80.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,41.0,,0,36.0,-1.0,0.0,100.0,0.0,0.0,25.714,0.0,0.0,0.0,1,other
KFC,Capri Sun® 100% Juice Fruit Punch,80.0,80.0,0.0,0.0,0.0,0.0,25.0,21.0,0.0,20.0,0.0,100.0,,0,84.0,-4.0,0.0,100.0,0.0,0.0,26.25,0.0,0.0,31.25,1,other
KFC,Chocolate Milk 1%,150.0,80.0,2.5,1.5,0.0,10.0,170.0,26.0,0.0,23.0,7.0,167.5,,0,154.5,-4.5,18.12,67.31,14.56,4.667,17.333,1.667,0.0,113.333,1,beverage
KFC,Milk 1%,90.0,80.0,2.0,1.5,0.0,10.0,105.0,10.0,0.0,10.0,7.0,94.5,,0,86.0,4.0,32.56,46.51,20.93,7.778,11.111,2.222,0.0,116.667,1,other
KFC,Musselman’s™ Applesauce,45.0,80.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.0,0.0,53.0,,0,48.0,-3.0,0.0,100.0,0.0,0.0,26.667,0.0,2.222,0.0,1,other
KFC,7UP® (12 fl oz),140.0,80.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,35.0,0.0,175.0,,0,140.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,35.714,1,other
KFC,7UP® (16 fl oz),190.0,80.0,0.0,0.0,0.0,0.0,70.0,46.0,0.0,46.0,0.0,236.0,,0,184.0,6.0,0.0,100.0,0.0,0.0,24.211,0.0,0.0,36.842,1,other
KFC,7UP® (20 fl oz),240.0,80.0,0.0,0.0,0.0,0.0,85.0,58.0,0.0,58.0,0.0,298.0,,0,232.0,8.0,0.0,100.0,0.0,0.0,24.167,0.0,0.0,35.417,1,other
KFC,7UP® (30 fl oz),350.0,80.0,0.0,0.0,0.0,0.0,125.0,87.0,0.0,87.0,0.0,437.0,,0,348.0,2.0,0.0,100.0,0.0,0.0,24.857,0.0,0.0,35.714,1,other
KFC,Classic Lemonade (1/2 Gallon),880.0,80.0,0.0,0.0,0.0,0.0,780.0,234.0,0.0,228.0,0.0,1108.0,,0,936.0,-56.0,0.0,100.0,0.0,0.0,26.591,0.0,0.0,88.636,0,other
KFC,Classic Lemonade (20 fl oz),140.0,80.0,0.0,0.0,0.0,0.0,130.0,39.0,0.0,38.0,0.0,178.0,,0,156.0,-16.0,0.0,100.0,0.0,0.0,27.857,0.0,0.0,92.857,1,other
KFC,Code Red Mountain Dew® (12 fl oz),170.0,80.0,0.0,0.0,0.0,0.0,50.0,46.0,0.0,46.0,0.0,216.0,,0,184.0,-14.0,0.0,100.0,0.0,0.0,27.059,0.0,0.0,29.412,1,other
KFC,Code Red Mountain Dew® (16 fl oz),230.0,80.0,0.0,0.0,0.0,0.0,65.0,62.0,0.0,62.0,0.0,292.0,,0,248.0,-18.0,0.0,100.0,0.0,0.0,26.957,0.0,0.0,28.261,1,other
KFC,Code Red Mountain Dew® (20 fl oz),290.0,80.0,0.0,0.0,0.0,0.0,85.0,77.0,0.0,77.0,0.0,367.0,,0,308.0,-18.0,0.0,100.0,0.0,0.0,26.552,0.0,0.0,29.31,1,other
KFC,Code Red Mountain Dew® (30 fl oz),430.0,80.0,0.0,0.0,0.0,0.0,125.0,116.0,0.0,115.0,0.0,545.0,,0,464.0,-34.0,0.0,100.0,0.0,0.0,26.977,0.0,0.0,29.07,0,other
KFC,Diet Dr Pepper® (12 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Dr Pepper® (16 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Dr Pepper® (20 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Dr Pepper® (30 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Mist Twst® (12 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Mist Twst® (16 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Mist Twst® (20 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Mist Twst® (30 fl oz),5.0,80.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,,0,0.0,5.0,,,,0.0,0.0,0.0,0.0,1900.0,1,other
KFC,Diet Mountain Dew® (12 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,,0,4.0,-4.0,0.0,100.0,0.0,,,,,,1,other
KFC,Diet Mountain Dew® (16 fl oz),5.0,80.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,5.0,,0,4.0,1.0,0.0,100.0,0.0,0.0,20.0,0.0,0.0,1500.0,1,other
KFC,Diet Mountain Dew® (20 fl oz),10.0,80.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,1.0,0.0,11.0,,0,4.0,6.0,0.0,100.0,0.0,0.0,10.0,0.0,0.0,900.0,1,other
KFC,Diet Mountain Dew® (30 fl oz),10.0,80.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,1.0,0.0,11.0,,0,4.0,6.0,0.0,100.0,0.0,0.0,10.0,0.0,0.0,1400.0,1,other
KFC,Diet Pepsi® (12 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® (16 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® (20 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® (30 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® Wild Cherry Pepsi® (12 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® Wild Cherry Pepsi® (16 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® Wild Cherry Pepsi® (20 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Diet Pepsi® Wild Cherry Pepsi® (30 fl oz),0.0,80.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
KFC,Dr Pepper® (12 fl oz),140.0,80.0,0.0,0.0,0.0,0.0,45.0,39.0,0.0,38.0,0.0,178.0,,0,156.0,-16.0,0.0,100.0,0.0,0.0,27.857,0.0,0.0,32.143,1,other
KFC,Dr Pepper® (16 fl oz),190.0,80.0,0.0,0.0,0.0,0.0,60.0,52.0,0.0,51.0,0.0,241.0,,0,208.0,-18.0,0.0,100.0,0.0,0.0,27.368,0.0,0.0,31.579,1,other
KFC,Dr Pepper® (20 fl oz),240.0,80.0,0.0,0.0,0.0,0.0,75.0,65.0,0.0,64.0,0.0,304.0,,0,260.0,-20.0,0.0,100.0,0.0,0.0,27.083,0.0,0.0,31.25,1,other
KFC,Dr Pepper® (30 fl oz),360.0,80.0,0.0,0.0,0.0,0.0,110.0,98.0,0.0,96.0,0.0,456.0,,0,392.0,-32.0,0.0,100.0,0.0,0.0,27.222,0.0,0.0,30.556,1,other
KFC,Lipton® Brisk® Lemon Tea (12 fl oz),80.0,80.0,0.0,0.0,0.0,0.0,40.0,22.0,0.0,22.0,0.0,102.0,,0,88.0,-8.0,0.0,100.0,0.0,0.0,27.5,0.0,0.0,50.0,1,beverage
KFC,Lipton® Brisk® Lemon Tea (16 fl oz),110.0,80.0,0.0,0.0,0.0,0.0,55.0,29.0,0.0,29.0,0.0,139.0,,0,116.0,-6.0,0.0,100.0,0.0,0.0,26.364,0.0,0.0,50.0,1,beverage
KFC,Lipton® Brisk® Lemon Tea (20 fl oz),140.0,80.0,0.0,0.0,0.0,0.0,70.0,36.0,0.0,36.0,0.0,176.0,,0,144.0,-4.0,0.0,100.0,0.0,0.0,25.714,0.0,0.0,50.0,1,beverage
KFC,Lipton® Brisk® Lemon Tea (30 fl oz),210.0,80.0,0.0,0.0,0.0,0.0,105.0,55.0,0.0,54.0,0.0,264.0,,0,220.0,-10.0,0.0,100.0,0.0,0.0,26.19,0.0,0.0,50.0,1,beverage
